,year,state,level,total_people_by_state_and_level,total_man_by_state_and_level,total_woman_by_state_and_level,total_people_by_state_and_year,total_man_by_state_and_year,total_woman_by_state_and_year,man_percentage_by_state_and_level,woman_percentage_by_state_and_level,rate_level,percentage_by_level_and_total_people_by_state_and_year,mean_by_state_and_level
1023,8,15,6,393948,291391,102557,7718549,5264896,2453653,73.967,26.033,1,5.104,5.267
1024,8,15,9,76689,42586,34103,7718549,5264896,2453653,55.53100000000001,44.469,0,0.9940000000000001,1.202
1025,8,15,8,363066,328616,34450,7718549,5264896,2453653,90.511,9.489,2,4.704,5.317
1026,8,16,2,3741,3741,0,4616758,3269967,1346791,100.0,0.0,2,0.081,0.107
1027,8,16,1,1409655,1253033,156622,4616758,3269967,1346791,88.889,11.111,2,30.533,33.41
1028,8,16,3,26138,18756,7382,4616758,3269967,1346791,71.758,28.242,2,0.5660000000000001,0.58
1029,8,16,7,1308343,530561,777782,4616758,3269967,1346791,40.552,59.448,2,28.339000000000002,26.295
1030,8,16,4,497209,489825,7384,4616758,3269967,1346791,98.515,1.485,2,10.77,11.367
1031,8,16,5,960108,621131,338977,4616758,3269967,1346791,64.694,35.306,1,20.796,18.725
1032,8,16,6,164550,139579,24971,4616758,3269967,1346791,84.825,15.175,1,3.5639999999999996,4.1419999999999995
1033,8,16,9,31087,15958,15129,4616758,3269967,1346791,51.333,48.667,0,0.6729999999999999,0.688
1034,8,16,8,215927,197383,18544,4616758,3269967,1346791,91.412,8.588,2,4.677,4.686
1035,8,17,2,7428,7428,0,1793370,1256587,536783,100.0,0.0,1,0.414,0.28800000000000003
1036,8,17,1,408698,365399,43299,1793370,1256587,536783,89.406,10.594,1,22.789,20.094
1037,8,17,3,17341,15520,1821,1793370,1256587,536783,89.499,10.501,1,0.9670000000000001,0.649
1038,8,17,7,566953,237643,329310,1793370,1256587,536783,41.916,58.084,2,31.614,31.041
1039,8,17,4,288553,283244,5309,1793370,1256587,536783,98.16,1.84,2,16.09,16.365
1040,8,17,5,324824,194812,130012,1793370,1256587,536783,59.975,40.025,2,18.112000000000002,19.587
1041,8,17,6,54508,42559,11949,1793370,1256587,536783,78.078,21.922,1,3.0389999999999997,3.373
1042,8,17,9,15980,9310,6670,1793370,1256587,536783,58.26,41.74,0,0.8909999999999999,1.165
1043,8,17,8,109085,100672,8413,1793370,1256587,536783,92.288,7.7120000000000015,2,6.082999999999999,7.439
1044,8,33,2,769218,690228,78990,113980449,80234332,33746117,89.73100000000002,10.269,1,0.675,0.674
1045,8,33,1,24454410,21490859,2963551,113980449,80234332,33746117,87.881,12.119000000000002,2,21.455,21.496
1046,8,33,3,847638,709440,138198,113980449,80234332,33746117,83.696,16.304000000000002,1,0.7440000000000001,0.657
1047,8,33,7,30696959,13800752,16896207,113980449,80234332,33746117,44.958,55.042,2,26.932,26.752
1048,8,33,4,14928701,14444754,483947,113980449,80234332,33746117,96.758,3.242,1,13.097999999999999,12.639000000000001
1049,8,33,5,28644363,17715426,10928937,113980449,80234332,33746117,61.846,38.154,2,25.131,25.596
1050,8,33,6,4691201,3522989,1168212,113980449,80234332,33746117,75.098,24.902,1,4.1160000000000005,4.211
1051,8,33,9,1427113,902529,524584,113980449,80234332,33746117,63.242,36.758,0,1.252,1.268
1052,8,33,8,7520846,6957355,563491,113980449,80234332,33746117,92.508,7.492000000000001,2,6.598,6.706
1053,8,18,2,3681,3237,444,1089292,784114,305178,87.93799999999997,12.062,1,0.33799999999999997,0.226
1054,8,18,1,338239,319353,18886,1089292,784114,305178,94.416,5.584,2,31.051,33.171
1055,8,18,3,7905,6392,1513,1089292,784114,305178,80.86,19.14,2,0.726,0.731
1056,8,18,7,317110,118146,198964,1089292,784114,305178,37.257,62.743,1,29.112,29.415
1057,8,18,4,158317,154161,4156,1089292,784114,305178,97.375,2.625,1,14.534,12.497
1058,8,18,5,167743,102629,65114,1089292,784114,305178,61.182,38.81800000000001,1,15.399000000000001,14.037
1059,8,18,6,31418,23040,8378,1089292,784114,305178,73.334,26.666,1,2.884,3.8539999999999996
1060,8,18,9,6812,3606,3206,1089292,784114,305178,52.93600000000001,47.06399999999999,0,0.625,0.943
1061,8,18,8,58067,53550,4517,1089292,784114,305178,92.221,7.779,1,5.331,5.127000000000001
1062,8,19,2,9812,7233,2579,4860472,3464711,1395761,73.71600000000002,26.284,2,0.20199999999999999,0.209
1063,8,19,1,141287,130896,10391,4860472,3464711,1395761,92.645,7.355,2,2.907,3.275
1064,8,19,3,43005,34729,8276,4860472,3464711,1395761,80.756,19.244,1,0.885,0.858
1065,8,19,7,1227063,579984,647079,4860472,3464711,1395761,47.26600000000001,52.734,2,25.246,25.211
1066,8,19,4,773601,751075,22526,4860472,3464711,1395761,97.088,2.912,1,15.915999999999999,14.652000000000001
1067,8,19,5,1819417,1262494,556923,4860472,3464711,1395761,69.39,30.61,2,37.433,38.613
1068,8,19,6,324681,237592,87089,4860472,3464711,1395761,73.17699999999998,26.823,2,6.68,6.21
1069,8,19,9,88951,62046,26905,4860472,3464711,1395761,69.753,30.247,0,1.83,1.7690000000000001
1070,8,19,8,432655,398662,33993,4860472,3464711,1395761,92.143,7.857,2,8.902000000000001,9.203
1071,8,20,2,6502,6401,101,4277810,2875664,1402146,98.447,1.5530000000000002,2,0.152,0.376
1072,8,20,1,1937243,1597983,339260,4277810,2875664,1402146,82.48700000000002,17.512999999999998,2,45.286,45.782
1073,8,20,3,8989,7002,1987,4277810,2875664,1402146,77.895,22.105,2,0.21,0.214
1074,8,20,7,880976,305312,575664,4277810,2875664,1402146,34.656,65.344,2,20.594,19.773
1075,8,20,4,455673,449211,6462,4277810,2875664,1402146,98.582,1.418,1,10.652000000000001,9.482999999999999
1076,8,20,5,696976,257676,439300,4277810,2875664,1402146,36.971,63.029,2,16.293,17.567
1077,8,20,6,78360,53949,24411,4277810,2875664,1402146,68.848,31.152,1,1.8319999999999999,1.915
1078,8,20,9,16312,9721,6591,4277810,2875664,1402146,59.594,40.406,0,0.381,0.395
1079,8,20,8,196779,188409,8370,4277810,2875664,1402146,95.746,4.254,1,4.6,4.495
1080,8,21,2,30537,29346,1191,6621824,4416631,2205193,96.1,3.9,1,0.461,0.355
1081,8,21,1,2243648,1730092,513556,6621824,4416631,2205193,77.111,22.889,1,33.883,33.123000000000005
1082,8,21,3,23580,19206,4374,6621824,4416631,2205193,81.45,18.55,1,0.35600000000000004,0.33
1083,8,21,7,1477129,643593,833536,6621824,4416631,2205193,43.57100000000001,56.429,1,22.307,23.336
1084,8,21,4,653808,642071,11737,6621824,4416631,2205193,98.205,1.795,2,9.874,10.376
1085,8,21,5,1645238,905414,739824,6621824,4416631,2205193,55.032,44.968,1,24.846,23.941999999999997
1086,8,21,6,240328,161948,78380,6621824,4416631,2205193,67.38600000000001,32.614000000000004,2,3.6289999999999996,3.321
1087,8,21,9,35536,23518,12018,6621824,4416631,2205193,66.181,33.819,0,0.537,0.722
1088,8,21,8,272020,261443,10577,6621824,4416631,2205193,96.112,3.888,2,4.1080000000000005,4.496
1089,8,22,2,5163,5014,149,1801692,1238763,562929,97.114,2.886,2,0.287,0.444
1090,8,22,1,237492,205602,31890,1801692,1238763,562929,86.572,13.428,1,13.182,11.126
1091,8,22,3,11264,9517,1747,1801692,1238763,562929,84.49,15.51,2,0.625,0.66
1092,8,22,7,439345,182373,256972,1801692,1238763,562929,41.51,58.49,2,24.385,23.373
1093,8,22,4,282855,271032,11823,1801692,1238763,562929,95.82,4.18,2,15.699000000000002,16.512999999999998
1094,8,22,5,597934,378835,219099,1801692,1238763,562929,63.357,36.643,2,33.187,34.951
1095,8,22,6,89795,65326,24469,1801692,1238763,562929,72.75,27.25,2,4.984,4.973
1096,8,22,9,24940,15301,9639,1801692,1238763,562929,61.351000000000006,38.649,0,1.3840000000000001,1.454
1097,8,22,8,112904,105763,7141,1801692,1238763,562929,93.675,6.325,2,6.267,6.507000000000001
1098,8,23,2,5147,5147,0,1200043,830146,369897,100.0,0.0,1,0.429,0.20800000000000002
1099,8,23,1,135082,122148,12934,1200043,830146,369897,90.425,9.575,2,11.255999999999998,12.958
1100,8,23,3,7341,6096,1245,1200043,830146,369897,83.04,16.96,2,0.612,0.9790000000000001
1101,8,23,7,425907,177493,248414,1200043,830146,369897,41.674,58.326,2,35.491,35.056
1102,8,23,4,263203,249061,14142,1200043,830146,369897,94.627,5.372999999999998,1,21.933000000000003,19.268
1103,8,23,5,153804,93599,60205,1200043,830146,369897,60.856,39.144,1,12.817,12.530999999999999
1104,8,23,6,41732,30800,10932,1200043,830146,369897,73.804,26.196,1,3.478,4.962
1105,8,23,9,28290,18293,9997,1200043,830146,369897,64.66199999999999,35.338,0,2.3569999999999998,1.8359999999999999
1106,8,23,8,139537,127509,12028,1200043,830146,369897,91.38,8.62,2,11.628,12.200999999999999
1107,8,24,2,24083,23008,1075,2686524,1937786,748738,95.536,4.464,2,0.8959999999999999,1.008
1108,8,24,1,796688,695901,100787,2686524,1937786,748738,87.34899999999998,12.651,1,29.655,28.6
1109,8,24,3,17805,13472,4333,2686524,1937786,748738,75.664,24.336,1,0.6629999999999999,0.542
1110,8,24,7,624246,270463,353783,2686524,1937786,748738,43.326,56.674,1,23.236,23.39
1111,8,24,4,303568,293541,10027,2686524,1937786,748738,96.697,3.303,1,11.3,11.08
1112,8,24,5,652159,420520,231639,2686524,1937786,748738,64.48100000000001,35.519,2,24.275,26.151999999999997
1113,8,24,6,112662,81519,31143,2686524,1937786,748738,72.357,27.643,2,4.194,3.855
1114,8,24,9,16914,10392,6522,2686524,1937786,748738,61.44,38.56,0,0.63,0.726
1115,8,24,8,138399,128970,9429,2686524,1937786,748738,93.187,6.813,1,5.152,4.646
1116,8,25,2,13889,13393,496,2953947,2114213,839734,96.429,3.571,2,0.47,0.48
1117,8,25,1,887211,779816,107395,2953947,2114213,839734,87.895,12.105,1,30.035,29.305
1118,8,25,3,30073,25068,5005,2953947,2114213,839734,83.35700000000001,16.643,1,1.018,0.98
1119,8,25,7,864912,382357,482555,2953947,2114213,839734,44.208,55.792,2,29.28,28.925
1120,8,25,4,391892,375131,16761,2953947,2114213,839734,95.723,4.277,1,13.267000000000001,12.665
1121,8,25,5,470809,304040,166769,2953947,2114213,839734,64.578,35.422,2,15.937999999999999,16.362000000000002
1122,8,25,6,135768,95980,39788,2953947,2114213,839734,70.694,29.306,1,4.596,5.459
1123,8,25,9,31123,17403,13720,2953947,2114213,839734,55.917,44.083,0,1.054,1.178
1124,8,25,8,128270,121025,7245,2953947,2114213,839734,94.352,5.648,2,4.342,4.648
1125,8,26,2,28723,26499,2224,2632969,1776872,856097,92.257,7.7429999999999986,2,1.091,1.9269999999999998
1126,8,26,1,439315,383230,56085,2632969,1776872,856097,87.234,12.765999999999998,2,16.685,17.576
1127,8,26,3,17887,11935,5952,2632969,1776872,856097,66.72399999999999,33.276,2,0.679,1.028
1128,8,26,7,726818,341256,385562,2632969,1776872,856097,46.952,53.048,2,27.605,26.214000000000002
1129,8,26,4,384116,372089,12027,2632969,1776872,856097,96.869,3.131,1,14.589,13.632
1130,8,26,5,747064,411274,335790,2632969,1776872,856097,55.052,44.948,2,28.373,28.678
1131,8,26,6,117288,83237,34051,2632969,1776872,856097,70.968,29.032,1,4.455,5.047
1132,8,26,9,35866,24781,11085,2632969,1776872,856097,69.093,30.907,0,1.3619999999999999,1.464
1133,8,26,8,135892,122571,13321,2632969,1776872,856097,90.197,9.803,1,5.1610000000000005,4.435
1134,8,27,2,160539,136451,24088,2094166,1638161,456005,84.99600000000002,15.004,1,7.666,6.565
1135,8,27,1,577105,554622,22483,2094166,1638161,456005,96.104,3.896,1,27.558000000000003,27.438000000000002
1136,8,27,3,15905,12459,3446,2094166,1638161,456005,78.334,21.666,1,0.759,0.741
1137,8,27,7,569374,285843,283531,2094166,1638161,456005,50.203,49.797,1,27.189,27.811
1138,8,27,4,259716,254714,5002,2094166,1638161,456005,98.074,1.926,2,12.402000000000001,13.369000000000002
1139,8,27,5,263569,171746,91823,2094166,1638161,456005,65.16199999999999,34.838,1,12.585999999999999,11.908
1140,8,27,6,89168,76075,13093,2094166,1638161,456005,85.316,14.684,2,4.258,4.252
1141,8,27,9,22450,15557,6893,2094166,1638161,456005,69.296,30.704,0,1.072,0.934
1142,8,27,8,136340,130694,5646,2094166,1638161,456005,95.859,4.141,2,6.51,6.983
1143,8,28,2,59476,48593,10883,3374042,2345332,1028710,81.702,18.298,1,1.7630000000000001,1.3090000000000002
1144,8,28,1,343166,323804,19362,3374042,2345332,1028710,94.358,5.642,2,10.171,11.165
1145,8,28,3,38878,33558,5320,3374042,2345332,1028710,86.316,13.684,1,1.1520000000000001,1.031
1146,8,28,7,968610,462295,506315,3374042,2345332,1028710,47.728,52.272,2,28.708000000000002,27.275
1147,8,28,4,556529,534968,21561,3374042,2345332,1028710,96.126,3.874,1,16.494,13.854000000000001
1148,8,28,5,960851,585753,375098,3374042,2345332,1028710,60.962,39.038,2,28.478,31.469
1149,8,28,6,141663,104016,37647,3374042,2345332,1028710,73.425,26.575,2,4.199,3.992
1150,8,28,9,53923,37646,16277,3374042,2345332,1028710,69.814,30.186,0,1.598,1.403
1151,8,28,8,250946,214699,36247,3374042,2345332,1028710,85.556,14.444,2,7.438,8.503
1152,8,29,2,1468,1468,0,1246294,852742,393552,100.0,0.0,1,0.11800000000000001,0.086
1153,8,29,1,281316,243419,37897,1246294,852742,393552,86.529,13.470999999999998,1,22.572,20.099
1154,8,29,3,4064,3547,517,1246294,852742,393552,87.279,12.720999999999998,1,0.326,0.28
1155,8,29,7,301916,132545,169371,1246294,852742,393552,43.901,56.099,2,24.225,23.816
1156,8,29,4,163457,161559,1898,1246294,852742,393552,98.839,1.161,2,13.115,13.589
1157,8,29,5,414710,240623,174087,1246294,852742,393552,58.022,41.978,2,33.275,35.013000000000005
1158,8,29,6,22207,16760,5447,1246294,852742,393552,75.472,24.528,1,1.7819999999999998,2.356
1159,8,29,9,5436,2430,3006,1246294,852742,393552,44.702,55.298,0,0.436,0.466
1160,8,29,8,51720,50391,1329,1246294,852742,393552,97.43,2.57,2,4.15,4.295
1161,8,30,2,117842,100582,17260,7843614,5905488,1938126,85.353,14.647,1,1.5019999999999998,1.198
1162,8,30,1,2738757,2526254,212503,7843614,5905488,1938126,92.241,7.758999999999999,2,34.917,36.419000000000004
1163,8,30,3,80739,64177,16562,7843614,5905488,1938126,79.487,20.513,1,1.0290000000000001,0.835
1164,8,30,7,2086822,915129,1171693,7843614,5905488,1938126,43.853,56.147,2,26.605,24.254
1165,8,30,4,1002620,962849,39771,7843614,5905488,1938126,96.033,3.967,0,12.783,12.783
1166,8,30,5,1123536,737445,386091,7843614,5905488,1938126,65.63600000000001,34.364000000000004,2,14.324000000000002,14.568
1167,8,30,6,137375,107646,29729,7843614,5905488,1938126,78.359,21.641,1,1.751,2.8710000000000004
1168,8,30,9,64091,43864,20227,7843614,5905488,1938126,68.44,31.56,0,0.8170000000000001,0.753
1169,8,30,8,491832,447542,44290,7843614,5905488,1938126,90.995,9.005,2,6.27,6.32
1170,8,31,2,6524,6256,268,2182864,1497994,684870,95.892,4.1080000000000005,1,0.299,0.263
1171,8,31,1,400750,370065,30685,2182864,1497994,684870,92.343,7.657,2,18.359,18.552
1172,8,31,3,18603,14346,4257,2182864,1497994,684870,77.117,22.883000000000006,1,0.852,0.757
1173,8,31,7,490234,216945,273289,2182864,1497994,684870,44.253,55.747,1,22.458000000000002,23.784000000000002
1174,8,31,4,326825,319300,7525,2182864,1497994,684870,97.698,2.302,1,14.972000000000001,14.565999999999999
1175,8,31,5,688888,355666,333222,2182864,1497994,684870,51.629,48.371,1,31.559,29.831
1176,8,31,6,100805,79413,21392,2182864,1497994,684870,78.779,21.221,1,4.618,4.859
1177,8,31,9,26112,19315,6797,2182864,1497994,684870,73.97,26.03,0,1.196,1.1640000000000001
1178,8,31,8,124123,116688,7435,2182864,1497994,684870,94.01,5.99,2,5.686,6.224
1179,8,32,2,23765,23062,703,1478430,1072224,406206,97.042,2.958,2,1.607,2.092
1180,8,32,1,591299,501814,89485,1478430,1072224,406206,84.866,15.134,1,39.995,38.204
1181,8,32,3,3513,2946,567,1478430,1072224,406206,83.86,16.14,2,0.23800000000000002,0.364
1182,8,32,7,386346,155361,230985,1478430,1072224,406206,40.213,59.787,2,26.131999999999998,25.084
1183,8,32,4,202710,199592,3118,1478430,1072224,406206,98.462,1.538,1,13.710999999999999,13.07
1184,8,32,5,184127,116306,67821,1478430,1072224,406206,63.166,36.834,2,12.454,15.114
1185,8,32,6,45897,37080,8817,1478430,1072224,406206,80.79,19.21,2,3.1039999999999996,3.071
1186,8,32,9,7198,3918,3280,1478430,1072224,406206,54.432,45.56800000000001,0,0.48700000000000004,0.615
1187,8,32,8,33575,32145,1430,1478430,1072224,406206,95.741,4.259,2,2.271,2.387
1188,9,1,2,4512,4326,186,1018094,724369,293725,95.878,4.122,2,0.44299999999999995,0.48200000000000004
1189,9,1,1,109388,103376,6012,1018094,724369,293725,94.504,5.496,1,10.744000000000002,9.703
1190,9,1,3,6088,4622,1466,1018094,724369,293725,75.92,24.08,1,0.598,0.57
1191,9,1,7,300755,148627,152128,1018094,724369,293725,49.418,50.582,2,29.541,27.153000000000002
1192,9,1,4,143470,138788,4682,1018094,724369,293725,96.737,3.263,1,14.092,13.133
1193,9,1,5,334744,222658,112086,1018094,724369,293725,66.516,33.484,2,32.879,36.571
1194,9,1,6,50241,40336,9905,1018094,724369,293725,80.285,19.715,1,4.935,5.202999999999999
1195,9,1,9,9158,4589,4569,1018094,724369,293725,50.109,49.89100000000001,0,0.9,1.133
1196,9,1,8,59738,57047,2691,1018094,724369,293725,95.495,4.505,2,5.867999999999999,6.0520000000000005
1197,9,2,2,5156,4827,329,3044723,2004471,1040252,93.619,6.381,1,0.16899999999999998,0.147
1198,9,2,1,336117,259595,76522,3044723,2004471,1040252,77.234,22.766,1,11.039000000000001,9.408
1199,9,2,3,29911,25242,4669,3044723,2004471,1040252,84.39,15.61,2,0.982,1.013
1200,9,2,7,956993,500348,456645,3044723,2004471,1040252,52.283,47.717,2,31.430999999999997,28.693
1201,9,2,4,371509,361391,10118,3044723,2004471,1040252,97.277,2.7230000000000003,1,12.202,12.104000000000001
1202,9,2,5,1004356,583760,420596,3044723,2004471,1040252,58.12300000000001,41.877,2,32.986999999999995,37.242
1203,9,2,6,119225,86288,32937,3044723,2004471,1040252,72.374,27.626,1,3.9160000000000004,3.951
1204,9,2,9,40666,24036,16630,3044723,2004471,1040252,59.106,40.894,0,1.3359999999999999,1.246
1205,9,2,8,180790,158984,21806,3044723,2004471,1040252,87.93799999999997,12.062,2,5.938,6.196000000000001
1206,9,3,2,8765,8446,319,562003,410245,151758,96.361,3.639,2,1.56,1.746
1207,9,3,1,97687,82855,14832,562003,410245,151758,84.81700000000002,15.183,2,17.382,17.585
1208,9,3,3,11069,8525,2544,562003,410245,151758,77.017,22.983,2,1.97,2.149
1209,9,3,7,184299,91558,92741,562003,410245,151758,49.679,50.32100000000001,2,32.793,31.247
1210,9,3,4,118109,113011,5098,562003,410245,151758,95.684,4.316,1,21.016,20.465999999999998
1211,9,3,5,65480,41827,23653,562003,410245,151758,63.878,36.122,2,11.651,12.94
1212,9,3,6,25937,20743,5194,562003,410245,151758,79.975,20.025,1,4.615,5.093999999999999
1213,9,3,9,6045,3283,2762,562003,410245,151758,54.309,45.691,0,1.0759999999999998,1.524
1214,9,3,8,44612,39997,4615,562003,410245,151758,89.655,10.345,1,7.938,7.25
1215,9,4,2,35587,28697,6890,853605,629753,223852,80.639,19.361,1,4.169,3.4410000000000003
1216,9,4,1,282433,259658,22775,853605,629753,223852,91.936,8.064,1,33.086999999999996,31.868000000000002
1217,9,4,3,3770,3266,504,853605,629753,223852,86.631,13.369000000000002,2,0.442,0.608
1218,9,4,7,205494,86489,119005,853605,629753,223852,42.088,57.912,1,24.074,24.63
1219,9,4,4,117606,113253,4353,853605,629753,223852,96.299,3.701,2,13.777999999999999,15.248
1220,9,4,5,123348,62641,60707,853605,629753,223852,50.784,49.216,2,14.45,15.047
1221,9,4,6,17632,13246,4386,853605,629753,223852,75.125,24.875,1,2.066,2.478
1222,9,4,9,8474,6051,2423,853605,629753,223852,71.407,28.593000000000004,0,0.993,1.024
1223,9,4,8,59261,56452,2809,853605,629753,223852,95.26,4.74,1,6.942,5.6579999999999995
1224,9,5,2,3368,3368,0,5118074,4004972,1113102,100.0,0.0,2,0.066,0.203
1225,9,5,1,2640555,2510529,130026,5118074,4004972,1113102,95.076,4.924,2,51.593,53.291000000000004
1226,9,5,3,32918,26219,6699,5118074,4004972,1113102,79.649,20.351,1,0.643,0.42200000000000004
1227,9,5,7,1032910,332416,700494,5118074,4004972,1113102,32.181999999999995,67.818,2,20.182000000000002,18.884
1228,9,5,4,474031,465579,8452,5118074,4004972,1113102,98.217,1.783,2,9.262,9.266
1229,9,5,5,541775,317220,224555,5118074,4004972,1113102,58.552,41.448,1,10.585999999999999,10.409
1230,9,5,6,158052,127826,30226,5118074,4004972,1113102,80.876,19.124,2,3.088,2.622
1231,9,5,9,11825,7800,4025,5118074,4004972,1113102,65.962,34.038000000000004,0,0.231,0.386
1232,9,5,8,222640,214015,8625,5118074,4004972,1113102,96.126,3.874,2,4.35,4.518
1233,9,6,2,12907,12005,902,3250459,2398067,852392,93.012,6.988,2,0.397,0.9690000000000001
1234,9,6,1,575537,548979,26558,3250459,2398067,852392,95.386,4.614,1,17.706,14.63
1235,9,6,3,23122,21326,1796,3250459,2398067,852392,92.233,7.767,2,0.711,0.848
1236,9,6,7,883946,514471,369475,3250459,2398067,852392,58.202,41.798,2,27.194000000000003,24.111
1237,9,6,4,439102,425719,13383,3250459,2398067,852392,96.952,3.048,1,13.509,11.259
1238,9,6,5,1024663,647490,377173,3250459,2398067,852392,63.191,36.809,2,31.524,38.881
1239,9,6,6,94511,64342,30169,3250459,2398067,852392,68.079,31.921,1,2.908,3.613
1240,9,6,9,54337,40564,13773,3250459,2398067,852392,74.653,25.347,0,1.672,1.3430000000000002
1241,9,6,8,142334,123171,19163,3250459,2398067,852392,86.537,13.463,1,4.379,4.346
